eett,latitude,longitude
60145,38.020437,24.006723
66141,38.125476,23.795107
67120,38.03935,23.765339
64306,37.957026,23.68309
64308,37.959482,23.688387
67131,38.043077,23.753526
64310,37.96018,23.684516
64313,37.960546,23.691815
60261,38.073584,23.813245
500396,39.519673,21.712402
90072,40.633778,22.944027
90957,40.609023,22.95815
50054,39.190724,21.135069
400021,39.376266,23.047621
20325,38.861738,21.165653
130134,38.899016,23.42504
60200,37.993717,23.766011
410042,37.034498,22.111926
290085,38.114948,20.522703
490033,41.285936,23.034137
63840,38.005615,23.902791
50201,39.156627,20.985661
240013,35.23137,25.43263
360112,39.838819,22.100863
330007,40.281602,22.114789
50203,39.152163,20.985474
64650,38.040997,23.66921
64511,38.042921,23.684174
60264,37.957945,23.731942
60233,37.952261,23.705442
60293,38.005789,23.876095
60136,37.963987,23.571556
60194,37.956481,23.650933
150243,38.92987,22.419854
200282,35.511182,24.019396
60257,37.98226,23.763051
200283,35.510815,24.020245
200284,35.509792,24.019914
320118,37.976901,22.977173
200295,35.504302,24.019907
90962,40.607779,22.957689
250058,39.66616,20.852682
410042,37.034498,22.111926
250058,39.66616,20.852682
130512,38.37393,23.627619
250056,39.652178,20.842256
62425,38.114351,23.87224
120375,40.858894,25.943624
65862,38.025649,23.809857
60263,37.972506,23.647313
110041,36.222235,27.61205
420345,37.940953,23.643575
420347,37.941607,23.642418
340302,37.123099,25.262977
200289,35.506177,24.014
410148,36.818293,21.706503
410189,37.24508,21.831291
200290,35.510435,24.021618
270062,39.338094,22.096729
270140,39.470393,22.083521
200291,35.50809,24.022037
90882,40.638592,22.9499
90883,40.635649,22.949876
40262,37.36833,22.380208
400064,39.163847,23.487525
340031,37.836826,24.936311
60450,37.971485,23.780651
60456,37.973284,23.779125
110213,36.415401,28.138047
90100,40.639976,22.934314
90100,40.639976,22.934314
90100,40.639976,22.934314
60803,37.844066,23.781252
60802,37.833182,23.772771
430013,40.79592,22.415238
240100,35.234087,25.158503
360043,39.639308,22.41592
60469,37.976424,23.775143
60473,37.97757,23.774912
410181,36.878242,21.788156
60482,37.97124,23.776144
70167,38.299739,23.30971
63953,37.820989,23.793582
90051,40.516747,23.284268
91419,40.626627,23.215529
100235,41.098112,24.114826
470156,41.098592,25.445097
250315,39.577356,20.614614
110026,36.547647,26.352359
60233,37.952261,23.705442
440006,40.270983,22.511121
360026,39.293092,22.382997
60261,38.073584,23.813245
20101,38.456958,21.607553
50233,39.165995,20.931164
63996,37.933662,23.713705
250058,39.66616,20.852682
250056,39.652178,20.842256
250058,39.66616,20.852682
250058,39.66616,20.852682
300014,39.619755,19.919074
90037,40.748454,23.069701
50013,39.162147,20.985769
90117,40.470384,22.968759
340171,37.539835,25.162117
340073,36.719901,25.280434
110619,35.917027,27.778744
65095,38.04788,23.844062
380163,39.100434,26.55329
270176,39.376464,22.142144
130257,38.471138,23.582985
66754,37.796541,23.876069
90094,40.654458,22.926833
90094,40.654458,22.926833
67122,38.043077,23.753526
66142,38.123242,23.792631
67125,38.043077,23.753526
10231,38.163666,21.667608
420051,37.964821,23.497938
67133,38.043077,23.753526
50234,39.164523,20.928716
240099,35.258271,25.235554
60200,37.993717,23.766011
60156,37.962081,23.913579
350089,37.074908,22.430664
410078,37.052502,22.008352
130059,38.462286,23.594232
170004,38.527876,22.378299
150058,38.901441,22.431399
70049,38.438987,22.880481
70055,38.308805,23.63758
300014,39.619755,19.919074
66526,37.966067,23.767076
60801,37.839717,23.778115
60800,37.840455,23.776093
10129,38.095807,21.418289
210051,38.565217,25.860306
430061,41.028564,22.079852
90099,40.635633,22.954865
280161,40.404764,21.177592
410331,37.100209,22.234582
250201,39.604886,20.860829
150181,39.138899,22.379516
10335,38.096239,22.161901
420352,37.946398,23.641009
64649,38.040288,23.669838
90099,40.635633,22.954865
90079,40.591439,22.957607
410136,37.250576,21.668968
20410,38.393606,21.833529
170004,38.527876,22.378299
320373,38.077926,22.63089
240107,35.329411,25.258962
160056,40.69151,21.680592
70074,38.321362,23.317261
500038,39.706242,21.621678
90073,40.61237,22.96756
90106,40.584704,23.031382
370079,35.20824,26.105293
200285,35.507994,24.018796
200286,35.506734,24.017785
60194,37.956481,23.650933
90131,40.690955,22.999752
500038,39.706242,21.621678
62426,38.118076,23.87217
140193,38.794923,21.850397
64822,38.00119,23.693904
420340,37.941553,23.643927
420341,37.941679,23.644482
370083,35.077222,25.943153
20143,38.824072,21.325867
64820,38.00417,23.694593
170077,38.708687,22.257614
90073,40.61237,22.96756
90073,40.61237,22.96756
90878,40.63866,22.949765
260072,40.964368,24.354874
200292,35.50478,24.017766
64375,37.719263,24.037868
90879,40.639147,22.9488
300014,39.619755,19.919074
320039,38.011051,22.751111
270036,39.429774,21.663682
90097,40.647624,22.946779
440006,40.270983,22.511121
60155,37.671583,24.046819
61499,38.051168,23.74941
60287,37.980569,23.736412
20641,38.576988,21.668767
60253,38.010207,23.723574
63502,38.067748,23.773151
63529,38.048114,23.771421
90049,40.503906,22.926587
90049,40.503906,22.926587
360109,39.618744,22.349217
120150,40.856861,25.879331
10516,38.222705,21.738459
10517,38.224822,21.733938
240040,35.209203,25.337265
340337,36.433873,25.427569
130243,38.799471,23.476539
340338,36.457192,25.419686
61734,37.92047,23.732779
130074,38.43877,23.884998
450003,39.311011,20.355717
63890,37.830553,23.82256
30176,37.448391,23.130499
62113,38.050099,23.799984
60027,38.023176,23.802156
62114,38.04922,23.804898
61688,37.924911,23.735871
60027,38.023176,23.802156
410185,37.130429,21.874585
170034,38.413425,21.976036
20681,38.657361,21.837642
330204,40.232857,21.749234
63558,38.047225,23.766791
60199,37.989594,23.665008
65262,38.015884,23.759541
63560,38.049123,23.76414
60403,38.09723,23.770047
90241,40.570872,22.97015
64533,38.04686,23.68289
120167,40.858419,25.869243
410042,37.034498,22.111926
61305,37.87491,23.75854
120225,40.850294,25.879413
120185,40.852624,25.88261
460252,35.157896,24.7358
63929,37.835728,23.8283
30025,37.722982,22.726647
63933,37.820399,23.80235
63934,37.820269,23.802147
62061,38.102731,23.843035
380187,39.105285,26.559497
500039,39.627461,21.292736
520138,37.835503,20.819259
430053,40.83531,22.391412
490071,40.907864,23.501769
250201,39.604886,20.860829
420369,37.763279,23.427014
420370,37.75916,23.436429
470129,41.12032,25.394545
240106,35.332044,25.18688
490143,41.083127,23.537615
90072,40.633778,22.944027
190071,40.095787,23.784827
90107,40.658852,22.992553
40082,37.613736,22.464719
67863,38.102015,23.665983
60286,37.979561,23.726586
63568,38.052145,23.759189
240105,35.341156,25.136336
340198,37.60174,25.147127
64686,38.063211,23.73897
380188,39.106071,26.559992
350239,37.087444,22.425143
64689,38.04445,23.727822
64690,38.049772,23.731904
64052,37.93822,23.709451
64074,37.950455,23.71023
470130,41.121686,25.396707
420412,37.500276,23.452339
420415,37.537871,23.207434
90097,40.647624,22.946779
90097,40.647624,22.946779
65672,37.944521,23.688728
65674,37.942848,23.689429
90340,40.609427,22.986078
220007,37.795263,21.349432
410179,37.199007,21.892945
65077,37.975627,23.743067
65079,37.968999,23.748815
60275,38.108261,23.880253
220099,37.568917,21.7865
450070,39.312039,20.793541
130139,38.588839,23.767229
420196,37.946411,23.626224
420197,37.946374,23.629933
60196,38.006701,23.776359
60196,38.006701,23.776359
430066,40.783977,22.084559
90049,40.503906,22.926587
200017,35.513357,24.021674
200017,35.513357,24.021674
200017,35.513357,24.021674
380152,39.094173,26.553676
64452,38.048959,23.800899
66043,37.948098,23.759442
65675,37.943606,23.688165
65677,37.945668,23.686161
65678,37.946251,23.684858
65679,37.944181,23.68648
65680,37.944663,23.685697
240290,35.145665,25.26526
65681,37.941667,23.689235
30112,37.518418,22.963942
61753,37.924965,23.731377
66139,38.126867,23.790085
60449,37.972224,23.780218
60494,37.975776,23.771326
60455,37.975133,23.778839
64245,37.945924,23.671336
64263,37.956205,23.661551
66140,38.130075,23.793357
90117,40.470384,22.968759
180014,39.923404,21.81157
60483,37.971404,23.777658
120205,40.85319,25.866862
10518,38.225021,21.737766
10519,38.22194,21.738234
10520,38.221433,21.734747
360249,39.621937,22.426061
450102,38.949831,20.732955
200330,35.506712,23.99406
520058,37.772984,20.904237
62110,38.051457,23.802083
60138,38.011598,23.826201
200334,35.502892,24.000996
170008,38.701275,22.175536
64379,37.889579,23.755293
62117,38.047167,23.805599
340322,36.354422,25.470648
340323,36.35831,25.396058
190001,40.249877,23.698837
60587,37.979328,23.76904
63648,37.947893,23.856716
64646,38.038162,23.671714
30098,37.387293,23.246065
10231,38.163666,21.667608
490134,41.077973,23.555952
490135,41.085093,23.543517
260091,40.937601,24.408921
90073,40.61237,22.96756
120208,40.857282,25.872036
330132,40.164782,21.817263
470104,41.122002,25.405763
64478,38.036126,23.81045
61385,37.869714,23.7492
61340,37.864266,23.76303
460112,35.354601,24.436198
60314,37.665177,23.986962
240178,35.323565,25.174101
90001,40.672834,22.602957
63939,37.819502,23.802036
400101,39.224835,23.218996
460138,35.219487,24.534535
63645,37.956849,23.860477
60590,37.980757,23.768094
60596,37.97978,23.765106
60597,37.980073,23.766157
63649,37.949291,23.855221
63654,37.948361,23.870015
90097,40.647624,22.946779
420327,37.945565,23.642803
90022,40.558248,22.987884
10513,38.222846,21.744457
230016,40.535631,22.132683
220133,37.863939,21.207637
230014,40.51885,22.16411
440282,40.025095,22.581491
64475,38.037668,23.807168
64476,38.039754,23.801993
61372,37.878607,23.754428
60442,37.972347,23.779267
470122,41.119478,25.39768
440024,40.399598,22.393443
240287,35.145855,25.135976
470131,41.113628,25.388579
520168,37.759436,20.890955
30313,37.613349,23.035716
390009,38.833253,20.704361
90205,40.803588,22.776778
360343,39.717628,22.751417
360183,39.613732,22.413947
64547,38.044716,23.679114
64558,38.039661,23.698104
120033,41.501716,26.531983
90372,40.598137,22.984679
360158,39.639308,22.41592
64530,38.045239,23.683909
420195,37.94788,23.626368
64789,38.015385,23.699209
440263,40.103356,22.555888
260085,40.950713,24.639478
120186,40.8533,25.887568
280022,40.515731,21.083514
340513,37.085997,25.149012
60332,38.239459,23.883967
470118,41.11655,25.395967
120098,41.480493,26.394965
66881,38.010426,23.737076
100083,41.189193,24.107068
60463,37.974354,23.778145
60465,37.976556,23.775816
60488,37.973269,23.77492
63028,37.995019,23.776219
64556,38.040675,23.69703
64746,38.014162,23.700251
64747,38.013973,23.701828
64765,38.016338,23.699775
200273,35.506782,24.02668
10713,38.055211,21.859535
360161,40.023586,22.241561
320147,37.981564,22.511531
300093,39.681032,19.73559
90591,40.551717,22.999507
300087,39.624876,19.889453
62160,38.056357,23.80182
62206,38.061002,23.803786
150058,38.901441,22.431399
150058,38.901441,22.431399
150058,38.901441,22.431399
63561,38.048479,23.762244
63562,38.049213,23.762236
90374,40.597455,22.993221
460054,35.32479,24.336992
10521,38.228698,21.74878
60081,37.985357,23.73388
280019,40.503179,21.156713
50199,39.154218,20.977102
50202,39.153883,20.983749
66745,37.797886,23.871178
120262,41.693302,26.133428
90129,40.706222,22.540265
340311,36.354874,25.472126
310143,41.008974,22.795459
250142,39.582772,20.696076
20159,38.499892,21.841911
350377,36.603697,22.909706
63984,37.934918,23.716266
62178,38.052307,23.793563
130108,38.763994,23.322735
340325,36.3566,25.474545
64453,38.048261,23.800563
63672,37.95245,23.848894
63651,37.950145,23.858699
63674,37.955502,23.8493
90387,40.594698,22.987352
490127,41.08312,23.54459
90394,40.595621,22.989113
64537,38.047828,23.681372
310071,41.258342,22.83149
10257,38.258667,21.744399
60253,38.010207,23.723574
60435,37.974977,23.776859
91331,40.61261,23.099287
91332,40.616334,23.095323
64480,38.035662,23.814279
50128,39.283064,21.412695
150010,38.771142,22.127093
350025,36.622261,22.924636
350205,36.54835,23.025824
260282,40.92882,24.240986
130059,38.462286,23.594232
130059,38.462286,23.594232
130059,38.462286,23.594232
130059,38.462286,23.594232
350176,36.237,22.970187
90061,40.670854,22.806344
64648,38.037284,23.671266
510085,41.144258,24.891537
350197,36.959996,22.452459
220053,37.709996,21.719893
10514,38.2242,21.731041
60253,38.010207,23.723574
150169,38.587104,22.667598
360318,39.296243,22.382112
360088,39.630483,22.409969
360088,39.630483,22.409969
360088,39.630483,22.409969
200281,35.504548,24.016337
90963,40.607936,22.958455
370112,35.199871,25.655885
90964,40.607889,22.958944
150069,38.620571,23.232959
67848,37.751921,24.069005
310122,40.921957,22.744032
90103,40.597768,22.965018
90103,40.597768,22.965018
90103,40.597768,22.965018
90103,40.597768,22.965018
90564,40.676163,22.802941
100026,41.342672,23.865755
240044,35.316539,25.390904
240044,35.316539,25.390904
490027,41.091556,23.548944
300088,39.619559,19.900604
420067,37.769446,23.495284
470093,41.119198,25.126567
470121,41.120344,25.398558
470137,41.122804,25.404065
110179,36.450091,28.222448
67859,38.103159,23.670188
63565,38.051743,23.76034
300050,39.694466,19.837412
100090,41.151116,24.146735
64240,37.946918,23.66811
60490,37.974216,23.773599
60211,37.989242,23.751498
10238,38.245369,21.735276
340089,37.108868,25.515508
68141,38.021101,23.749798
120070,40.894498,26.171823
61751,37.928737,23.731099
64790,38.01545,23.70136
65393,38.007221,23.695495
66170,37.98894,23.742337
66172,37.988692,23.742042
66174,37.989708,23.741141
64454,38.048495,23.797638
61256,37.886325,23.767609
470166,41.117071,25.397279
90104,40.688518,22.851129
10252,38.111961,21.64039
340171,37.539835,25.162117
260086,40.950713,24.639478
70049,38.438987,22.880481
240108,35.282888,25.467532
240108,35.282888,25.467532
10257,38.258667,21.744399
10257,38.258667,21.744399
10257,38.258667,21.744399
10257,38.258667,21.744399
10257,38.258667,21.744399
10264,38.269656,22.044219
330201,39.980209,21.825008
340310,36.358519,25.398779
68141,38.021101,23.749798
300016,39.42434,20.064801
380010,39.233476,26.208732
60027,38.023176,23.802156
61378,37.875821,23.753673
40124,37.707842,22.099168
64470,38.041902,23.807122
300224,39.645023,19.859418
64471,38.041407,23.80905
440029,40.198709,22.432167
140101,39.066097,21.800301
63501,38.067704,23.774545
90094,40.654458,22.926833
250020,39.933362,20.673289
480078,37.68881,26.942239
20352,38.608619,21.484838
420077,37.936331,23.637656
330047,40.265653,21.815667
470138,41.120935,25.40423
64477,38.039374,23.802895
67861,38.099615,23.66901
90104,40.688518,22.851129
130309,38.907654,23.053436
430069,41.053931,22.177465
90223,40.561761,23.003579
60502,37.977222,23.772093
90965,40.607903,22.959851
60027,38.023176,23.802156
60027,38.023176,23.802156
60027,38.023176,23.802156
60027,38.023176,23.802156
470170,41.116852,25.391609
420056,37.497348,23.444954
470128,41.117772,25.391917
65224,38.023015,23.756083
350185,36.323989,22.94052
170080,38.597029,22.355295
390019,38.628179,20.610819
470164,41.110278,25.396637
64647,38.039426,23.670479
470032,41.11727,25.403166
60282,37.920762,23.700859
67860,38.102583,23.669072
67862,38.099049,23.668366
120179,40.854257,25.876999
460040,35.219487,24.534535
70136,38.32715,23.33173
10238,38.245369,21.735276
90966,40.605774,22.959804
62058,38.106102,23.860846
250086,40.048305,20.752019
70113,38.367567,23.451447
70084,38.346986,23.582268
190013,40.050309,23.413119
190072,40.016597,23.522959
360328,39.29741,22.395095
420356,37.733875,23.434659
420357,37.743669,23.432662
65664,37.947333,23.690291
490072,41.064632,23.956485
65665,37.947702,23.689794
65666,37.94838,23.689556
65669,37.947501,23.687948
490027,41.091556,23.548944
64531,38.044488,23.682612
470082,41.124506,25.389323
300081,39.616019,19.895363
70176,38.321362,23.317261
90073,40.61237,22.96756
90175,40.689731,22.814055
120127,40.929755,26.017213
60232,38.03776,23.691172
90096,40.6605,22.934906
340223,37.122599,25.234098
64542,38.043204,23.682442
64543,38.045652,23.682951
60091,38.064693,23.512836
420046,37.945997,23.646649
330136,40.274787,21.755081
200016,35.51137,24.013618
200016,35.51137,24.013618
460216,35.33852,24.685843
340336,36.433008,25.423712
64099,37.949668,23.71084
190051,40.186933,23.811011
62111,38.051728,23.800849
90073,40.61237,22.96756
420323,37.941753,23.647166
420321,37.942198,23.648052
64472,38.040776,23.811782
64473,38.041184,23.804624
10130,38.206877,21.727355
240044,35.316539,25.390904
64858,38.00652,23.693102
130301,38.931028,23.362306
460106,35.363615,24.441444
190108,40.347507,23.015727
64264,37.956966,23.663026
67118,38.038775,23.762363
67119,38.040814,23.764166
67121,38.043077,23.753526
67123,38.043077,23.753526
67124,38.043077,23.753526
62576,38.031208,23.808709
90095,40.66709,22.896365
360023,39.577147,22.779831
